refArea,EndDate,StartDate,structure,Value,Observation URI,references,Month,publisher,Item Code,Year,dataset,Item
http://dbpedia.org/resource/Lebanon,2010-07-31,2010-07-01,,86.027014,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2011-07-31,2011-07-01,,90.982634,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2012-07-31,2012-07-01,,99.080044,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2013-07-31,2013-07-01,,101.095178,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2014-07-31,2014-07-01,,103.854513,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2015-07-31,2015-07-01,,99.850470,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2016-07-31,2016-07-01,,99.368887,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2017-07-31,2017-07-01,,102.468126,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2017,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2018-07-31,2018-07-01,,110.229963,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2018,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2019-07-31,2019-07-01,,111.823198,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2019,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2020-07-31,2020-07-01,,237.498757,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2020,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2021-07-31,2021-07-01,,530.635600,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2021,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2022-07-31,2022-07-01,,1424.498964,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2022,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2023-07-31,2023-07-01,,5007.588660,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-July-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,July,Food and Agriculture Organization,23012,2023,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2000-06-30,2000-06-01,,67.107651,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2000,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2001-06-30,2001-06-01,,66.864906,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2001,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2002-06-30,2002-06-01,,67.328938,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2002,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2003-06-30,2003-06-01,,68.346859,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2003,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2004-06-30,2004-06-01,,69.352709,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2004,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2005-06-30,2005-06-01,,69.428707,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2005,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2006-06-30,2006-06-01,,70.340230,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2006,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2007-06-30,2007-06-01,,75.228385,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2008-06-30,2008-06-01,,83.612765,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2009-06-30,2009-06-01,,83.028448,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2009,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2010-06-30,2010-06-01,,85.899256,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2011-06-30,2011-06-01,,91.051617,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2012-06-30,2012-06-01,,92.886465,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2013-06-30,2013-06-01,,101.115408,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2014-06-30,2014-06-01,,103.691294,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2015-06-30,2015-06-01,,100.192398,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2016-06-30,2016-06-01,,99.210851,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2017-06-30,2017-06-01,,102.661696,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2017,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2018-06-30,2018-06-01,,110.469382,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2018,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2019-06-30,2019-06-01,,112.338662,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2019,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2020-06-30,2020-06-01,,213.156689,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2020,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2021-06-30,2021-06-01,,427.668197,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2021,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2022-06-30,2022-06-01,,1326.120714,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2022,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2023-06-30,2023-06-01,,4688.545728,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-June-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,June,Food and Agriculture Organization,23012,2023,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2000-03-31,2000-03-01,,67.167555,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2000,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2001-03-31,2001-03-01,,66.926374,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2001,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2002-03-31,2002-03-01,,67.035453,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2002,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2003-03-31,2003-03-01,,68.131383,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2003,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2004-03-31,2004-03-01,,69.065259,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2004,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2005-03-31,2005-03-01,,69.678157,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2005,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2006-03-31,2006-03-01,,69.635018,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2006,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2007-03-31,2007-03-01,,73.489521,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2008-03-31,2008-03-01,,80.763994,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2009-03-31,2009-03-01,,82.458950,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2009,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2010-03-31,2010-03-01,,86.166585,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2011-03-31,2011-03-01,,90.410382,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2012-03-31,2012-03-01,,93.986069,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2013-03-31,2013-03-01,,102.852886,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2014-03-31,2014-03-01,,104.872843,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2015-03-31,2015-03-01,,101.325197,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2016-03-31,2016-03-01,,97.707757,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2017-03-31,2017-03-01,,102.705802,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2017,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2018-03-31,2018-03-01,,108.201408,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2018,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,2019-03-31,2019-03-01,,112.619181,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+General+Indices+%282015+%3D+100%29-23012-March-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,23012,2019,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, General Indices (2015 = 100)"
